FieldID,auxin,gibberellin,cytokinin,ethylene,abscisicAcid,nitrogen,phosphorus,magnesium,sulfur,silicon,plantGrowth
183140,AuxinAN,gibberellinNA,cytokininLow,ethyleneNA,abscisicAcidLow,NitrogenMN,phosphorusLow,magnesiumMN,sulfurLow,siliconLow,LowGrowth
177431,AuxinNA,gibberellinAN,cytokininAN,ethyleneNA,abscisicAcidAN,NitrogenAN,phosphorusLow,magnesiumMN,sulfurAN,siliconLow,MediumGrowth
205624,AuxinNA,gibberellinNA,cytokininLow,ethyleneAN,abscisicAcidLow,NitrogenAN,phosphorusMN,magnesiumAN,sulfurAN,siliconLow,MediumGrowth
163330,AuxinNA,gibberellinAN,cytokininLow,ethyleneLow,abscisicAcidAN,NitrogenAN,phosphorusLow,magnesiumMN,sulfurMN,siliconAN,HighGrowth
112814,AuxinNA,gibberellinLow,cytokininLow,ethyleneAN,abscisicAcidNA,NitrogenLow,phosphorusAN,magnesiumMN,sulfurAN,siliconLow,LowGrowth
120046,AuxinAN,gibberellinLow,cytokininAN,ethyleneNA,abscisicAcidLow,NitrogenLow,phosphorusLow,magnesiumLow,sulfurMN,siliconAN,MediumGrowth
120483,AuxinAN,gibberellinLow,cytokininNA,ethyleneNA,abscisicAcidAN,NitrogenMN,phosphorusLow,magnesiumLow,sulfurMN,siliconMN,HighGrowth
171630,AuxinAN,gibberellinAN,cytokininAN,ethyleneAN,abscisicAcidLow,NitrogenAN,phosphorusLow,magnesiumAN,sulfurMN,siliconMN,HighGrowth
118792,AuxinAN,gibberellinNA,cytokininAN,ethyleneLow,abscisicAcidAN,NitrogenAN,phosphorusAN,magnesiumLow,sulfurMN,siliconMN,HighGrowth
196035,AuxinLow,gibberellinAN,cytokininAN,ethyleneLow,abscisicAcidNA,NitrogenMN,phosphorusAN,magnesiumAN,sulfurLow,siliconAN,HighGrowth
127566,AuxinAN,gibberellinAN,cytokininNA,ethyleneNA,abscisicAcidAN,NitrogenLow,phosphorusLow,magnesiumMN,sulfurAN,siliconLow,MediumGrowth
116530,AuxinNA,gibberellinAN,cytokininNA,ethyleneAN,abscisicAcidNA,NitrogenLow,phosphorusAN,magnesiumLow,sulfurAN,siliconLow,LowGrowth
168884,AuxinNA,gibberellinNA,cytokininLow,ethyleneAN,abscisicAcidLow,NitrogenAN,phosphorusMN,magnesiumAN,sulfurMN,siliconAN,HighGrowth
168200,AuxinNA,gibberellinAN,cytokininAN,ethyleneAN,abscisicAcidAN,NitrogenAN,phosphorusAN,magnesiumLow,sulfurAN,siliconMN,HighGrowth
129248,AuxinLow,gibberellinLow,cytokininAN,ethyleneNA,abscisicAcidLow,NitrogenAN,phosphorusLow,magnesiumMN,sulfurMN,siliconMN,HighGrowth
132980,AuxinAN,gibberellinAN,cytokininLow,ethyleneAN,abscisicAcidNA,NitrogenAN,phosphorusLow,magnesiumMN,sulfurMN,siliconAN,HighGrowth
154355,AuxinAN,gibberellinAN,cytokininAN,ethyleneNA,abscisicAcidNA,NitrogenMN,phosphorusMN,magnesiumAN,sulfurLow,siliconAN,HighGrowth
128020,AuxinNA,gibberellinNA,cytokininAN,ethyleneNA,abscisicAcidAN,NitrogenAN,phosphorusLow,magnesiumMN,sulfurLow,siliconLow,LowGrowth
141118,AuxinNA,gibberellinAN,cytokininLow,ethyleneLow,abscisicAcidAN,NitrogenLow,phosphorusAN,magnesiumMN,sulfurAN,siliconAN,HighGrowth
161508,AuxinNA,gibberellinAN,cytokininAN,ethyleneAN,abscisicAcidLow,NitrogenLow,phosphorusAN,magnesiumAN,sulfurAN,siliconLow,MediumGrowth
115438,AuxinNA,gibberellinLow,cytokininNA,ethyleneNA,abscisicAcidNA,NitrogenLow,phosphorusLow,magnesiumLow,sulfurAN,siliconLow,LowGrowth
174586,AuxinLow,gibberellinLow,cytokininLow,ethyleneNA,abscisicAcidNA,NitrogenMN,phosphorusAN,magnesiumLow,sulfurLow,siliconAN,LowGrowth
139851,AuxinAN,gibberellinNA,cytokininAN,ethyleneLow,abscisicAcidLow,NitrogenLow,phosphorusLow,magnesiumLow,sulfurLow,siliconMN,LowGrowth
133293,AuxinAN,gibberellinLow,cytokininLow,ethyleneLow,abscisicAcidLow,NitrogenAN,phosphorusAN,magnesiumMN,sulfurLow,siliconLow,MediumGrowth
206706,AuxinAN,gibberellinNA,cytokininNA,ethyleneAN,abscisicAcidLow,NitrogenAN,phosphorusAN,magnesiumLow,sulfurLow,siliconAN,LowGrowth
149305,AuxinLow,gibberellinLow,cytokininLow,ethyleneAN,abscisicAcidLow,NitrogenLow,phosphorusLow,magnesiumLow,sulfurLow,siliconLow,LowGrowth
211736,AuxinLow,gibberellinLow,cytokininAN,ethyleneLow,abscisicAcidAN,NitrogenLow,phosphorusLow,magnesiumLow,sulfurMN,siliconLow,MediumGrowth
114663,AuxinNA,gibberellinNA,cytokininAN,ethyleneAN,abscisicAcidAN,NitrogenLow,phosphorusAN,magnesiumMN,sulfurLow,siliconAN,MediumGrowth
148255,AuxinLow,gibberellinNA,cytokininLow,ethyleneNA,abscisicAcidNA,NitrogenMN,phosphorusLow,magnesiumAN,sulfurAN,siliconAN,LowGrowth
144781,AuxinAN,gibberellinLow,cytokininAN,ethyleneLow,abscisicAcidNA,NitrogenAN,phosphorusMN,magnesiumMN,sulfurMN,siliconMN,HighGrowth
136274,AuxinNA,gibberellinNA,cytokininLow,ethyleneAN,abscisicAcidNA,NitrogenLow,phosphorusAN,magnesiumMN,sulfurLow,siliconLow,LowGrowth
111118,AuxinNA,gibberellinNA,cytokininLow,ethyleneLow,abscisicAcidLow,NitrogenAN,phosphorusAN,magnesiumLow,sulfurLow,siliconAN,LowGrowth
212506,AuxinNA,gibberellinAN,cytokininLow,ethyleneAN,abscisicAcidNA,NitrogenAN,phosphorusMN,magnesiumMN,sulfurAN,siliconAN,HighGrowth
115739,AuxinLow,gibberellinLow,cytokininNA,ethyleneNA,abscisicAcidNA,NitrogenLow,phosphorusLow,magnesiumAN,sulfurAN,siliconLow,LowGrowth
138242,AuxinAN,gibberellinAN,cytokininLow,ethyleneNA,abscisicAcidLow,NitrogenAN,phosphorusMN,magnesiumLow,sulfurAN,siliconMN,HighGrowth
164087,AuxinLow,gibberellinLow,cytokininLow,ethyleneNA,abscisicAcidLow,NitrogenLow,phosphorusMN,magnesiumAN,sulfurLow,siliconLow,LowGrowth
160927,AuxinNA,gibberellinAN,cytokininLow,ethyleneLow,abscisicAcidLow,NitrogenLow,phosphorusAN,magnesiumAN,sulfurLow,siliconAN,LowGrowth
198991,AuxinAN,gibberellinLow,cytokininAN,ethyleneNA,abscisicAcidAN,NitrogenLow,phosphorusAN,magnesiumLow,sulfurMN,siliconMN,HighGrowth
202094,AuxinLow,gibberellinLow,cytokininLow,ethyleneAN,abscisicAcidLow,NitrogenLow,phosphorusMN,magnesiumAN,sulfurAN,siliconLow,MediumGrowth
193068,AuxinNA,gibberellinLow,cytokininLow,ethyleneLow,abscisicAcidNA,NitrogenAN,phosphorusMN,magnesiumLow,sulfurLow,siliconAN,LowGrowth
137874,AuxinLow,gibberellinLow,cytokininNA,ethyleneNA,abscisicAcidAN,NitrogenAN,phosphorusMN,magnesiumMN,sulfurAN,siliconLow,MediumGrowth
137346,AuxinLow,gibberellinAN,cytokininNA,ethyleneAN,abscisicAcidAN,NitrogenMN,phosphorusMN,magnesiumMN,sulfurMN,siliconMN,HighGrowth
201421,AuxinNA,gibberellinNA,cytokininLow,ethyleneAN,abscisicAcidAN,NitrogenLow,phosphorusLow,magnesiumAN,sulfurAN,siliconMN,MediumGrowth
149641,AuxinAN,gibberellinAN,cytokininNA,ethyleneAN,abscisicAcidAN,NitrogenMN,phosphorusAN,magnesiumLow,sulfurMN,siliconMN,HighGrowth
214045,AuxinAN,gibberellinNA,cytokininLow,ethyleneNA,abscisicAcidAN,NitrogenLow,phosphorusMN,magnesiumAN,sulfurAN,siliconLow,MediumGrowth
166177,AuxinNA,gibberellinAN,cytokininLow,ethyleneAN,abscisicAcidAN,NitrogenLow,phosphorusAN,magnesiumMN,sulfurMN,siliconMN,HighGrowth
207117,AuxinNA,gibberellinAN,cytokininLow,ethyleneAN,abscisicAcidLow,NitrogenAN,phosphorusAN,magnesiumLow,sulfurAN,siliconMN,HighGrowth
128346,AuxinAN,gibberellinNA,cytokininLow,ethyleneNA,abscisicAcidLow,NitrogenLow,phosphorusLow,magnesiumLow,sulfurMN,siliconMN,LowGrowth
165597,AuxinNA,gibberellinNA,cytokininNA,ethyleneNA,abscisicAcidNA,NitrogenAN,phosphorusMN,magnesiumAN,sulfurLow,siliconAN,LowGrowth
154586,AuxinNA,gibberellinLow,cytokininAN,ethyleneLow,abscisicAcidNA,NitrogenAN,phosphorusMN,magnesiumAN,sulfurMN,siliconLow,MediumGrowth
155787,AuxinAN,gibberellinNA,cytokininAN,ethyleneNA,abscisicAcidLow,NitrogenLow,phosphorusAN,magnesiumMN,sulfurMN,siliconAN,HighGrowth
172579,AuxinNA,gibberellinNA,cytokininLow,ethyleneLow,abscisicAcidAN,NitrogenAN,phosphorusMN,magnesiumAN,sulfurMN,siliconLow,MediumGrowth
114406,AuxinAN,gibberellinLow,cytokininAN,ethyleneAN,abscisicAcidNA,NitrogenMN,phosphorusLow,magnesiumMN,sulfurAN,siliconMN,HighGrowth
132492,AuxinAN,gibberellinAN,cytokininNA,ethyleneLow,abscisicAcidAN,NitrogenAN,phosphorusMN,magnesiumAN,sulfurAN,siliconMN,HighGrowth
188523,AuxinAN,gibberellinLow,cytokininAN,ethyleneNA,abscisicAcidLow,NitrogenMN,phosphorusAN,magnesiumLow,sulfurLow,siliconAN,MediumGrowth
171676,AuxinAN,gibberellinAN,cytokininNA,ethyleneNA,abscisicAcidNA,NitrogenLow,phosphorusAN,magnesiumMN,sulfurMN,siliconMN,HighGrowth
168450,AuxinLow,gibberellinAN,cytokininNA,ethyleneNA,abscisicAcidAN,NitrogenMN,phosphorusLow,magnesiumAN,sulfurLow,siliconLow,LowGrowth
159167,AuxinNA,gibberellinAN,cytokininLow,ethyleneNA,abscisicAcidNA,NitrogenAN,phosphorusMN,magnesiumAN,sulfurLow,siliconLow,LowGrowth
131867,AuxinLow,gibberellinNA,cytokininLow,ethyleneAN,abscisicAcidLow,NitrogenMN,phosphorusAN,magnesiumAN,sulfurAN,siliconAN,HighGrowth
132383,AuxinNA,gibberellinNA,cytokininNA,ethyleneAN,abscisicAcidNA,NitrogenMN,phosphorusLow,magnesiumLow,sulfurAN,siliconAN,LowGrowth
193936,AuxinLow,gibberellinLow,cytokininAN,ethyleneNA,abscisicAcidLow,NitrogenAN,phosphorusAN,magnesiumAN,sulfurAN,siliconLow,MediumGrowth
202348,AuxinAN,gibberellinLow,cytokininNA,ethyleneAN,abscisicAcidAN,NitrogenLow,phosphorusAN,magnesiumAN,sulfurLow,siliconAN,MediumGrowth
190767,AuxinNA,gibberellinLow,cytokininAN,ethyleneNA,abscisicAcidLow,NitrogenAN,phosphorusLow,magnesiumAN,sulfurAN,siliconAN,LowGrowth
160299,AuxinAN,gibberellinNA,cytokininAN,ethyleneLow,abscisicAcidAN,NitrogenAN,phosphorusLow,magnesiumLow,sulfurMN,siliconLow,MediumGrowth
176320,AuxinNA,gibberellinLow,cytokininNA,ethyleneNA,abscisicAcidLow,NitrogenAN,phosphorusLow,magnesiumMN,sulfurAN,siliconAN,LowGrowth
128458,AuxinNA,gibberellinAN,cytokininNA,ethyleneLow,abscisicAcidNA,NitrogenLow,phosphorusLow,magnesiumMN,sulfurLow,siliconAN,LowGrowth
207353,AuxinLow,gibberellinNA,cytokininNA,ethyleneLow,abscisicAcidAN,NitrogenAN,phosphorusLow,magnesiumAN,sulfurLow,siliconLow,LowGrowth
192210,AuxinLow,gibberellinLow,cytokininLow,ethyleneLow,abscisicAcidAN,NitrogenAN,phosphorusLow,magnesiumAN,sulfurLow,siliconMN,MediumGrowth
165013,AuxinAN,gibberellinAN,cytokininNA,ethyleneAN,abscisicAcidAN,NitrogenLow,phosphorusMN,magnesiumAN,sulfurAN,siliconMN,HighGrowth
146687,AuxinAN,gibberellinNA,cytokininAN,ethyleneNA,abscisicAcidAN,NitrogenAN,phosphorusAN,magnesiumLow,sulfurMN,siliconLow,MediumGrowth
208315,AuxinLow,gibberellinNA,cytokininLow,ethyleneNA,abscisicAcidAN,NitrogenMN,phosphorusLow,magnesiumMN,sulfurAN,siliconLow,MediumGrowth
210544,AuxinAN,gibberellinNA,cytokininLow,ethyleneAN,abscisicAcidLow,NitrogenLow,phosphorusMN,magnesiumMN,sulfurAN,siliconAN,HighGrowth
118199,AuxinLow,gibberellinLow,cytokininNA,ethyleneLow,abscisicAcidAN,NitrogenMN,phosphorusMN,magnesiumLow,sulfurMN,siliconLow,HighGrowth
180967,AuxinLow,gibberellinNA,cytokininLow,ethyleneNA,abscisicAcidNA,NitrogenAN,phosphorusMN,magnesiumAN,sulfurLow,siliconLow,LowGrowth
189961,AuxinAN,gibberellinNA,cytokininLow,ethyleneAN,abscisicAcidLow,NitrogenAN,phosphorusLow,magnesiumMN,sulfurLow,siliconLow,MediumGrowth
144358,AuxinLow,gibberellinAN,cytokininNA,ethyleneNA,abscisicAcidLow,NitrogenMN,phosphorusMN,magnesiumAN,sulfurMN,siliconMN,HighGrowth
160339,AuxinLow,gibberellinAN,cytokininNA,ethyleneLow,abscisicAcidNA,NitrogenLow,phosphorusAN,magnesiumMN,sulfurLow,siliconMN,MediumGrowth
132412,AuxinLow,gibberellinNA,cytokininLow,ethyleneAN,abscisicAcidLow,NitrogenMN,phosphorusLow,magnesiumAN,sulfurMN,siliconMN,HighGrowth
212864,AuxinLow,gibberellinLow,cytokininLow,ethyleneLow,abscisicAcidAN,NitrogenMN,phosphorusAN,magnesiumAN,sulfurMN,siliconLow,HighGrowth
212358,AuxinLow,gibberellinAN,cytokininNA,ethyleneAN,abscisicAcidAN,NitrogenAN,phosphorusLow,magnesiumMN,sulfurMN,siliconAN,HighGrowth
164601,AuxinAN,gibberellinNA,cytokininLow,ethyleneAN,abscisicAcidLow,NitrogenLow,phosphorusAN,magnesiumAN,sulfurMN,siliconAN,HighGrowth
155341,AuxinNA,gibberellinNA,cytokininNA,ethyleneNA,abscisicAcidAN,NitrogenAN,phosphorusMN,magnesiumMN,sulfurMN,siliconMN,HighGrowth
116544,AuxinLow,gibberellinAN,cytokininLow,ethyleneAN,abscisicAcidNA,NitrogenLow,phosphorusMN,magnesiumAN,sulfurMN,siliconAN,HighGrowth
133196,AuxinNA,gibberellinAN,cytokininLow,ethyleneAN,abscisicAcidAN,NitrogenLow,phosphorusMN,magnesiumMN,sulfurMN,siliconAN,HighGrowth
150157,AuxinLow,gibberellinNA,cytokininNA,ethyleneNA,abscisicAcidNA,NitrogenMN,phosphorusMN,magnesiumLow,sulfurMN,siliconMN,MediumGrowth
176098,AuxinNA,gibberellinAN,cytokininNA,ethyleneAN,abscisicAcidNA,NitrogenAN,phosphorusLow,magnesiumMN,sulfurMN,siliconAN,MediumGrowth
196072,AuxinNA,gibberellinAN,cytokininLow,ethyleneNA,abscisicAcidLow,NitrogenAN,phosphorusAN,magnesiumMN,sulfurAN,siliconAN,MediumGrowth
174843,AuxinAN,gibberellinAN,cytokininLow,ethyleneAN,abscisicAcidLow,NitrogenMN,phosphorusLow,magnesiumLow,sulfurMN,siliconAN,HighGrowth
170499,AuxinAN,gibberellinAN,cytokininNA,ethyleneLow,abscisicAcidLow,NitrogenMN,phosphorusLow,magnesiumLow,sulfurLow,siliconMN,MediumGrowth
194540,AuxinNA,gibberellinLow,cytokininNA,ethyleneAN,abscisicAcidAN,NitrogenMN,phosphorusAN,magnesiumMN,sulfurLow,siliconLow,MediumGrowth
149432,AuxinAN,gibberellinLow,cytokininNA,ethyleneAN,abscisicAcidAN,NitrogenMN,phosphorusMN,magnesiumLow,sulfurLow,siliconAN,HighGrowth
178907,AuxinLow,gibberellinAN,cytokininNA,ethyleneNA,abscisicAcidLow,NitrogenAN,phosphorusAN,magnesiumAN,sulfurLow,siliconAN,LowGrowth
178594,AuxinNA,gibberellinNA,cytokininAN,ethyleneLow,abscisicAcidNA,NitrogenMN,phosphorusLow,magnesiumLow,sulfurAN,siliconLow,LowGrowth
166573,AuxinNA,gibberellinAN,cytokininAN,ethyleneAN,abscisicAcidAN,NitrogenLow,phosphorusMN,magnesiumLow,sulfurAN,siliconMN,HighGrowth
172311,AuxinLow,gibberellinLow,cytokininLow,ethyleneAN,abscisicAcidLow,NitrogenMN,phosphorusMN,magnesiumAN,sulfurAN,siliconLow,HighGrowth
182230,AuxinNA,gibberellinLow,cytokininAN,ethyleneAN,abscisicAcidLow,NitrogenAN,phosphorusAN,magnesiumAN,sulfurMN,siliconLow,HighGrowth
116841,AuxinAN,gibberellinLow,cytokininNA,ethyleneNA,abscisicAcidLow,NitrogenMN,phosphorusLow,magnesiumAN,sulfurAN,siliconAN,MediumGrowth
153999,AuxinLow,gibberellinAN,cytokininLow,ethyleneNA,abscisicAcidLow,NitrogenAN,phosphorusAN,magnesiumLow,sulfurLow,siliconLow,LowGrowth
126143,AuxinLow,gibberellinLow,cytokininAN,ethyleneAN,abscisicAcidLow,NitrogenLow,phosphorusAN,magnesiumLow,sulfurLow,siliconLow,LowGrowth
153713,AuxinAN,gibberellinNA,cytokininAN,ethyleneAN,abscisicAcidNA,NitrogenLow,phosphorusAN,magnesiumAN,sulfurAN,siliconAN,MediumGrowth
157576,AuxinNA,gibberellinNA,cytokininLow,ethyleneAN,abscisicAcidNA,NitrogenAN,phosphorusMN,magnesiumMN,sulfurAN,siliconMN,HighGrowth
133186,AuxinAN,gibberellinLow,cytokininAN,ethyleneLow,abscisicAcidNA,NitrogenLow,phosphorusAN,magnesiumMN,sulfurMN,siliconLow,HighGrowth
137111,AuxinNA,gibberellinNA,cytokininAN,ethyleneAN,abscisicAcidLow,NitrogenMN,phosphorusLow,magnesiumLow,sulfurMN,siliconAN,MediumGrowth
212158,AuxinAN,gibberellinAN,cytokininAN,ethyleneAN,abscisicAcidLow,NitrogenLow,phosphorusAN,magnesiumLow,sulfurAN,siliconMN,HighGrowth
163073,AuxinNA,gibberellinNA,cytokininNA,ethyleneNA,abscisicAcidAN,NitrogenMN,phosphorusMN,magnesiumLow,sulfurLow,siliconMN,LowGrowth
121155,AuxinAN,gibberellinAN,cytokininNA,ethyleneLow,abscisicAcidLow,NitrogenMN,phosphorusLow,magnesiumLow,sulfurAN,siliconAN,MediumGrowth
153900,AuxinLow,gibberellinNA,cytokininNA,ethyleneLow,abscisicAcidAN,NitrogenLow,phosphorusLow,magnesiumLow,sulfurLow,siliconMN,LowGrowth
127557,AuxinNA,gibberellinLow,cytokininLow,ethyleneLow,abscisicAcidNA,NitrogenMN,phosphorusAN,magnesiumLow,sulfurAN,siliconAN,LowGrowth
114322,AuxinNA,gibberellinNA,cytokininAN,ethyleneNA,abscisicAcidLow,NitrogenAN,phosphorusLow,magnesiumMN,sulfurAN,siliconLow,LowGrowth
179816,AuxinNA,gibberellinAN,cytokininAN,ethyleneAN,abscisicAcidLow,NitrogenLow,phosphorusLow,magnesiumLow,sulfurMN,siliconAN,MediumGrowth
130866,AuxinLow,gibberellinNA,cytokininAN,ethyleneNA,abscisicAcidLow,NitrogenMN,phosphorusMN,magnesiumMN,sulfurMN,siliconAN,HighGrowth
133728,AuxinNA,gibberellinNA,cytokininLow,ethyleneLow,abscisicAcidAN,NitrogenLow,phosphorusMN,magnesiumAN,sulfurMN,siliconMN,HighGrowth
158684,AuxinNA,gibberellinLow,cytokininNA,ethyleneAN,abscisicAcidNA,NitrogenLow,phosphorusMN,magnesiumMN,sulfurAN,siliconMN,MediumGrowth
139620,AuxinNA,gibberellinAN,cytokininLow,ethyleneLow,abscisicAcidAN,NitrogenMN,phosphorusLow,magnesiumLow,sulfurLow,siliconAN,MediumGrowth
167310,AuxinNA,gibberellinAN,cytokininAN,ethyleneLow,abscisicAcidNA,NitrogenAN,phosphorusLow,magnesiumMN,sulfurLow,siliconMN,MediumGrowth
182712,AuxinLow,gibberellinNA,cytokininAN,ethyleneLow,abscisicAcidLow,NitrogenAN,phosphorusAN,magnesiumMN,sulfurLow,siliconLow,MediumGrowth
122701,AuxinLow,gibberellinNA,cytokininNA,ethyleneLow,abscisicAcidNA,NitrogenMN,phosphorusMN,magnesiumMN,sulfurLow,siliconLow,LowGrowth
187119,AuxinAN,gibberellinNA,cytokininAN,ethyleneLow,abscisicAcidAN,NitrogenLow,phosphorusLow,magnesiumMN,sulfurLow,siliconLow,MediumGrowth
134015,AuxinLow,gibberellinLow,cytokininLow,ethyleneLow,abscisicAcidAN,NitrogenAN,phosphorusMN,magnesiumMN,sulfurAN,siliconLow,HighGrowth
183994,AuxinLow,gibberellinLow,cytokininAN,ethyleneNA,abscisicAcidNA,NitrogenAN,phosphorusMN,magnesiumLow,sulfurMN,siliconMN,HighGrowth
154401,AuxinNA,gibberellinLow,cytokininNA,ethyleneNA,abscisicAcidAN,NitrogenAN,phosphorusAN,magnesiumLow,sulfurMN,siliconLow,LowGrowth
153037,AuxinNA,gibberellinNA,cytokininAN,ethyleneAN,abscisicAcidAN,NitrogenMN,phosphorusAN,magnesiumAN,sulfurLow,siliconMN,HighGrowth
208471,AuxinAN,gibberellinNA,cytokininLow,ethyleneAN,abscisicAcidAN,NitrogenMN,phosphorusAN,magnesiumLow,sulfurAN,siliconLow,HighGrowth
156212,AuxinAN,gibberellinLow,cytokininAN,ethyleneAN,abscisicAcidLow,NitrogenMN,phosphorusLow,magnesiumMN,sulfurMN,siliconAN,HighGrowth
212284,AuxinNA,gibberellinLow,cytokininAN,ethyleneLow,abscisicAcidAN,NitrogenMN,phosphorusMN,magnesiumMN,sulfurMN,siliconMN,HighGrowth
133803,AuxinNA,gibberellinAN,cytokininLow,ethyleneAN,abscisicAcidAN,NitrogenAN,phosphorusMN,magnesiumMN,sulfurAN,siliconLow,HighGrowth
154022,AuxinNA,gibberellinLow,cytokininAN,ethyleneAN,abscisicAcidAN,NitrogenAN,phosphorusLow,magnesiumMN,sulfurAN,siliconMN,HighGrowth
201182,AuxinNA,gibberellinNA,cytokininNA,ethyleneNA,abscisicAcidAN,NitrogenLow,phosphorusLow,magnesiumAN,sulfurLow,siliconLow,LowGrowth
151376,AuxinNA,gibberellinLow,cytokininNA,ethyleneNA,abscisicAcidNA,NitrogenAN,phosphorusMN,magnesiumLow,sulfurAN,siliconLow,LowGrowth
185993,AuxinLow,gibberellinNA,cytokininAN,ethyleneAN,abscisicAcidAN,NitrogenLow,phosphorusMN,magnesiumMN,sulfurLow,siliconAN,HighGrowth
170377,AuxinLow,gibberellinNA,cytokininAN,ethyleneLow,abscisicAcidNA,NitrogenAN,phosphorusMN,magnesiumLow,sulfurLow,siliconMN,MediumGrowth
176052,AuxinLow,gibberellinNA,cytokininAN,ethyleneAN,abscisicAcidAN,NitrogenMN,phosphorusAN,magnesiumMN,sulfurLow,siliconAN,HighGrowth
142935,AuxinLow,gibberellinNA,cytokininLow,ethyleneLow,abscisicAcidNA,NitrogenLow,phosphorusLow,magnesiumAN,sulfurLow,siliconAN,LowGrowth
145799,AuxinLow,gibberellinLow,cytokininNA,ethyleneNA,abscisicAcidLow,NitrogenLow,phosphorusLow,magnesiumAN,sulfurMN,siliconAN,LowGrowth
183770,AuxinNA,gibberellinLow,cytokininLow,ethyleneLow,abscisicAcidAN,NitrogenLow,phosphorusAN,magnesiumLow,sulfurMN,siliconLow,LowGrowth
124626,AuxinLow,gibberellinNA,cytokininLow,ethyleneAN,abscisicAcidAN,NitrogenLow,phosphorusMN,magnesiumLow,sulfurMN,siliconLow,MediumGrowth
209257,AuxinAN,gibberellinLow,cytokininLow,ethyleneNA,abscisicAcidAN,NitrogenMN,phosphorusAN,magnesiumLow,sulfurMN,siliconMN,HighGrowth
160231,AuxinLow,gibberellinAN,cytokininLow,ethyleneNA,abscisicAcidLow,NitrogenLow,phosphorusAN,magnesiumMN,sulfurLow,siliconAN,MediumGrowth
121780,AuxinNA,gibberellinLow,cytokininNA,ethyleneLow,abscisicAcidLow,NitrogenMN,phosphorusAN,magnesiumLow,sulfurLow,siliconMN,LowGrowth
125783,AuxinLow,gibberellinLow,cytokininAN,ethyleneLow,abscisicAcidAN,NitrogenAN,phosphorusMN,magnesiumMN,sulfurMN,siliconMN,HighGrowth
169780,AuxinNA,gibberellinLow,cytokininLow,ethyleneAN,abscisicAcidAN,NitrogenMN,phosphorusLow,magnesiumLow,sulfurAN,siliconLow,MediumGrowth
141550,AuxinLow,gibberellinAN,cytokininAN,ethyleneNA,abscisicAcidAN,NitrogenLow,phosphorusMN,magnesiumAN,sulfurLow,siliconLow,MediumGrowth
203478,AuxinNA,gibberellinAN,cytokininAN,ethyleneAN,abscisicAcidLow,NitrogenAN,phosphorusLow,magnesiumLow,sulfurAN,siliconLow,MediumGrowth
135961,AuxinLow,gibberellinNA,cytokininLow,ethyleneLow,abscisicAcidAN,NitrogenLow,phosphorusMN,magnesiumMN,sulfurMN,siliconMN,HighGrowth
189986,AuxinLow,gibberellinLow,cytokininAN,ethyleneAN,abscisicAcidAN,NitrogenAN,phosphorusLow,magnesiumLow,sulfurLow,siliconAN,MediumGrowth
117881,AuxinNA,gibberellinNA,cytokininLow,ethyleneLow,abscisicAcidAN,NitrogenLow,phosphorusMN,magnesiumAN,sulfurLow,siliconAN,LowGrowth
155415,AuxinAN,gibberellinNA,cytokininLow,ethyleneNA,abscisicAcidAN,NitrogenLow,phosphorusLow,magnesiumAN,sulfurMN,siliconMN,MediumGrowth
181560,AuxinLow,gibberellinLow,cytokininNA,ethyleneNA,abscisicAcidNA,NitrogenAN,phosphorusMN,magnesiumMN,sulfurLow,siliconMN,MediumGrowth
199542,AuxinAN,gibberellinNA,cytokininLow,ethyleneAN,abscisicAcidAN,NitrogenAN,phosphorusLow,magnesiumLow,sulfurAN,siliconLow,MediumGrowth
187760,AuxinNA,gibberellinAN,cytokininNA,ethyleneAN,abscisicAcidAN,NitrogenAN,phosphorusAN,magnesiumMN,sulfurMN,siliconMN,HighGrowth
152728,AuxinNA,gibberellinNA,cytokininNA,ethyleneAN,abscisicAcidAN,NitrogenAN,phosphorusAN,magnesiumLow,sulfurLow,siliconAN,LowGrowth
192916,AuxinAN,gibberellinAN,cytokininLow,ethyleneLow,abscisicAcidAN,NitrogenMN,phosphorusMN,magnesiumLow,sulfurAN,siliconLow,HighGrowth
131071,AuxinNA,gibberellinAN,cytokininLow,ethyleneLow,abscisicAcidNA,NitrogenLow,phosphorusMN,magnesiumLow,sulfurMN,siliconAN,MediumGrowth
113125,AuxinLow,gibberellinNA,cytokininNA,ethyleneNA,abscisicAcidLow,NitrogenLow,phosphorusMN,magnesiumLow,sulfurAN,siliconLow,LowGrowth
209279,AuxinLow,gibberellinAN,cytokininNA,ethyleneAN,abscisicAcidNA,NitrogenLow,phosphorusAN,magnesiumLow,sulfurLow,siliconAN,LowGrowth
111221,AuxinNA,gibberellinLow,cytokininAN,ethyleneLow,abscisicAcidAN,NitrogenAN,phosphorusMN,magnesiumAN,sulfurMN,siliconAN,HighGrowth
174600,AuxinAN,gibberellinAN,cytokininLow,ethyleneLow,abscisicAcidAN,NitrogenMN,phosphorusAN,magnesiumMN,sulfurMN,siliconLow,HighGrowth
201192,AuxinAN,gibberellinLow,cytokininLow,ethyleneAN,abscisicAcidNA,NitrogenMN,phosphorusMN,magnesiumAN,sulfurMN,siliconLow,HighGrowth
119334,AuxinNA,gibberellinAN,cytokininAN,ethyleneAN,abscisicAcidNA,NitrogenAN,phosphorusMN,magnesiumAN,sulfurAN,siliconMN,HighGrowth
